name	chrom	strand	txStart	txEnd
NM_001308963	chr16	-	54952776	54962690
NR_110454	chr16	-	54952776	54962690
NR_110453	chr16	-	54952776	54963101
NR_034106	chr16	-	54952776	54962690
NR_147198	chr16	-	55460708	55496209
NM_001266	chr16	-	55836763	55867075
NM_001143685	chr16	-	55880065	55909282
NM_145024	chr16	-	55880065	55909282
NM_001025195	chr16	-	55836763	55867075
NM_001025194	chr16	-	55836763	55867075
NR_027078	chr16	-	56126898	56225006
NR_026889	chr16	-	56226528	56228437
NM_007006	chr16	-	56463047	56485261
NM_001144	chr16	-	56395363	56459450
NM_001323511	chr16	-	56395363	56458907
NM_001323512	chr16	-	56395363	56459450
NM_031885	chr16	-	56518258	56554008
NM_005950	chr16	-	56700646	56701977
NM_001301267	chr16	-	56700646	56701977
NM_001354082	chr16	-	57186377	57220028
NM_001354079	chr16	-	57186377	57220028
NM_001354093	chr16	-	57186377	57220028
NM_001354096	chr16	-	57186377	57220028
NM_001354095	chr16	-	57186377	57220028
NM_001354083	chr16	-	57186377	57220028
NM_001354081	chr16	-	57186377	57220028
NM_001354100	chr16	-	57186377	57216452
NM_001354102	chr16	-	57186377	57216452
NM_024946	chr16	-	57186377	57220028
NM_001354101	chr16	-	57186377	57216452
NM_001354090	chr16	-	57186377	57220028
NM_001354094	chr16	-	57186377	57220028
NM_001354092	chr16	-	57186377	57220028
NM_001354078	chr16	-	57186377	57220028
NM_001354080	chr16	-	57186377	57220028
NM_001354103	chr16	-	57186377	57216452
NM_001354084	chr16	-	57186377	57220028
NM_001354085	chr16	-	57186377	57220028
NM_001354097	chr16	-	57186377	57220028
NM_001354091	chr16	-	57186377	57220028
NM_001354088	chr16	-	57186377	57220028
NM_001354086	chr16	-	57186377	57220028
NM_001354098	chr16	-	57186377	57216452
NM_001354099	chr16	-	57186377	57216452
NM_001354087	chr16	-	57186377	57220028
NM_001354089	chr16	-	57186377	57220028
NM_015993	chr16	-	57290008	57318584
NM_020313	chr16	-	57462080	57481440
NM_001330556	chr16	-	57505833	57513779
NM_001308347	chr16	-	57462080	57481440
NM_018110	chr16	-	57505869	57520385
NM_001308358	chr16	-	57462080	57481440
NM_033212	chr16	-	57546089	57570477
NR_106830	chr16	-	57806200	57806264
NM_001135639	chr16	-	57988579	58005020
NM_020807	chr16	-	58028571	58033762
NM_013242	chr16	-	58147496	58163296
NR_136632	chr16	-	58147491	58163329
NR_002978	chr16	-	58582402	58582537
NM_018231	chr16	-	58699012	58718681
NR_002980	chr16	-	58593699	58593835
NM_001308384	chr16	-	58699012	58718611
NM_002080	chr16	-	58741034	58768261
NM_001286220	chr16	-	58741034	58768261
NR_028471	chr16	-	59788044	59789095
NM_001282301	chr16	-	60391588	60393697
NR_039624	chr16	-	61089610	61089670
NR_110918	chr16	-	65175658	65210476
NR_073520	chr16	-	66541905	66584315
NM_001272050	chr16	-	66541905	66583728
NR_109960	chr16	-	66503698	66510305
NM_001271935	chr16	-	66541905	66584194
NM_001271934	chr16	-	66541905	66584315
NM_004614	chr16	-	66541905	66584315
NM_001172643	chr16	-	66541905	66584194
NM_001172645	chr16	-	66541905	66584315
NM_001172644	chr16	-	66541905	66584315
NM_006141	chr16	-	66754798	66785525
NR_136658	chr16	-	66754795	66785731
NM_001286157	chr16	-	66754798	66785525
NM_001323955	chr16	-	66754795	66785731
NM_001136505	chr16	-	66788878	66835523
NM_001204745	chr16	-	66942024	66952887
NM_001204746	chr16	-	66942024	66952887
NM_001204744	chr16	-	66942024	66952887
NR_046109	chr16	-	66965957	66968326
NM_001128850	chr16	-	66955581	66959439
NM_016062	chr16	-	66965957	66968326
NM_004165	chr16	-	66955581	66959439
NR_024525	chr16	-	66965957	66968326
NM_004062	chr16	-	66942024	66952887
NM_001323552	chr16	-	67188088	67193812
NM_003789	chr16	-	67188088	67193812
NR_029887	chr16	-	67236223	67236298
NM_001040715	chr16	-	67209504	67217883
NM_033309	chr16	-	67182004	67184902
NM_178516	chr16	-	67218281	67224107
NM_001318202	chr16	-	67263291	67281425
NM_013241	chr16	-	67263291	67281425
NM_001100915	chr16	-	67323334	67360674
NM_012163	chr16	-	67241041	67260721
NM_001004055	chr16	-	67241041	67260901
NM_001323627	chr16	-	67428321	67450397
NM_016140	chr16	-	67423709	67427438
NM_015964	chr16	-	67423709	67427438
NM_013304	chr16	-	67428321	67450339
NM_001138	chr16	-	67516473	67517716
NR_104656	chr16	-	67551608	67562648
NM_001082487	chr16	-	67691414	67694718
NR_138150	chr16	-	67696847	67700659
NR_027398	chr16	-	67708435	67753273
NM_022914	chr16	-	67691414	67694718
NM_030819	chr16	-	67708435	67753273
NM_001243650	chr16	-	67714618	67753273
NM_032140	chr16	-	67696847	67700659
NM_001082486	chr16	-	67691414	67694718
NM_025082	chr16	-	67862059	67881361
NM_001129758	chr16	-	68009565	68014452
NM_005072	chr16	-	67977376	68002597
NM_001145962	chr16	-	67977376	68002597
NM_002801	chr16	-	67968406	67970780
NM_001145963	chr16	-	67977376	67997968
NM_001145964	chr16	-	67977376	68000781
NM_022357	chr16	-	68009565	68014452
NM_001145961	chr16	-	67977376	68002597
NM_001907	chr16	-	67963472	67965778
NM_000229	chr16	-	67973786	67978015
NM_018380	chr16	-	68055176	68057770
NM_001282442	chr16	-	68047338	68049814
NR_106831	chr16	-	68267328	68267402
NM_024939	chr16	-	68262449	68270136
NM_032178	chr16	-	68334517	68344868
NR_033227	chr16	-	69151911	69166493
NM_001039690	chr16	-	69151911	69166493
NM_001040146	chr16	-	69151911	69166071
NM_022341	chr16	-	69362523	69364498
NM_144676	chr16	-	69377148	69385712
NM_005652	chr16	-	69389463	69419891
NM_032382	chr16	-	69362523	69373526
NR_031719	chr16	-	69599710	69599771
NM_014062	chr16	-	69775756	69788871
NR_145753	chr16	-	69742474	69742578
NR_074074	chr16	-	69775756	69788871
NM_001286137	chr16	-	69743303	69760571
NM_001025434	chr16	-	69743303	69760533
NM_001025433	chr16	-	69743303	69760533
NM_000903	chr16	-	69743303	69760533
NR_003610	chr16	-	70010201	70099851
NR_126007	chr16	-	70190242	70207351
NR_039997	chr16	-	70349542	70380650
NM_001605	chr16	-	70286296	70323412
NM_058219	chr16	-	70284133	70285833
NM_006927	chr16	-	70413337	70472991
NM_138383	chr16	-	70695106	70719954
NM_001324377	chr16	-	71316202	71323618
NM_001324374	chr16	-	71316202	71323512
NM_018348	chr16	-	71316202	71323509
NM_001099642	chr16	-	71316202	71323315
NM_001324379	chr16	-	71316202	71323442
NM_001324378	chr16	-	71316202	71323330
NM_001304494	chr16	-	71481502	71496155
NM_001304493	chr16	-	71481502	71496155
NM_001304492	chr16	-	71481502	71496155
NR_146574	chr16	-	71444343	71460367
NM_145911	chr16	-	71481502	71496126
NM_006961	chr16	-	71507975	71523254
NM_000353	chr16	-	71600753	71610998
NR_033337	chr16	-	71732469	71732604
NR_003059	chr16	-	71792304	71792390
NM_001201552	chr16	-	71893582	71918093
NM_001318239	chr16	-	71893582	71914379
NM_001318238	chr16	-	71893582	71918075
NM_017530	chr16	-	71893582	71917444
NM_001201556	chr16	-	71893582	71918093
NM_001201554	chr16	-	71893582	71918093
NM_001201553	chr16	-	71893582	71917444
NM_181536	chr16	-	71963440	72033877
NM_001142318	chr16	-	72118755	72128215
NM_001142317	chr16	-	72118755	72127768
NM_001324355	chr16	-	72118751	72127550
NM_001324354	chr16	-	72118751	72127550
NM_017853	chr16	-	72118755	72127539
NM_001160213	chr16	-	72152995	72206349
NM_031293	chr16	-	72152995	72206064
NM_207385	chr16	-	73160536	73178346
NR_104657	chr16	-	74226290	74249420
NR_026950	chr16	-	74366303	74402153
NR_135170	chr16	-	74440186	74441117
NM_018124	chr16	-	74655296	74700779
NM_024306	chr16	-	74746855	74808729
NM_194436	chr16	-	75145757	75150670
NM_153486	chr16	-	75145757	75150670
NM_001170715	chr16	-	75262084	75301951
NM_001170714	chr16	-	75262084	75299907
NM_001170717	chr16	-	75262084	75285554
NM_001170716	chr16	-	75262084	75300789
NM_001170718	chr16	-	75262084	75299907
NM_001170720	chr16	-	75262084	75299907
NM_001170721	chr16	-	75262084	75272558
NM_001170719	chr16	-	75262084	75282224
NM_014567	chr16	-	75262084	75285554
NM_001025200	chr16	-	75237993	75241072
NR_074083	chr16	-	75572014	75590184
NM_024533	chr16	-	75562427	75569068
NM_021615	chr16	-	75507021	75528926
NM_001077418	chr16	-	75572014	75590184
NM_001077416	chr16	-	75572014	75590184
NM_001130089	chr16	-	75661621	75681585
NM_001351307	chr16	-	75727790	75735357
NM_001351308	chr16	-	75727790	75735357
NM_001351309	chr16	-	75727790	75735357
NM_001324451	chr16	-	75630776	75657221
NM_001324453	chr16	-	75630776	75657221
NM_001324444	chr16	-	75630776	75657221
NM_001324452	chr16	-	75630776	75657221
NM_001324450	chr16	-	75630776	75657221
NM_001324449	chr16	-	75630776	75657221
NM_001324448	chr16	-	75630776	75657221
NM_001324446	chr16	-	75630776	75657221
NM_001324445	chr16	-	75630776	75657221
NM_005548	chr16	-	75661621	75681585
NM_012091	chr16	-	75630776	75657221
NM_005360	chr16	-	79627744	79634622
NM_001031804	chr16	-	79627744	79634622
NR_104663	chr16	-	79755208	79804429
NR_104666	chr16	-	80600999	80606705
NR_104665	chr16	-	80601451	80603507
NM_020188	chr16	-	81009691	81040524
NM_004483	chr16	-	81115551	81129980
NR_147838	chr16	-	81009691	81040524
NR_147839	chr16	-	81009691	81040524
NR_147840	chr16	-	81009691	81040524
NR_147841	chr16	-	81009691	81040524
NR_147842	chr16	-	81009691	81040524
NR_147843	chr16	-	81009691	81040524
NR_033249	chr16	-	81115551	81129980
NM_001100873	chr16	-	81087101	81110872
NM_152337	chr16	-	81094584	81110872
NM_001351973	chr16	-	81009691	81031393
NM_001351970	chr16	-	81009691	81040524
NM_001351968	chr16	-	81009691	81040524
NM_001351967	chr16	-	81009691	81040524
NM_001278425	chr16	-	81134483	81214967
NR_126532	chr16	-	81134483	81253975
NM_052892	chr16	-	81134483	81253975
NM_001278423	chr16	-	81203894	81214967
NM_001076780	chr16	-	81203894	81253975
NM_145168	chr16	-	82031250	82045093
NR_110937	chr16	-	82986834	83023903
NR_120308	chr16	-	83830840	83837581
NM_001080442	chr16	-	84043271	84075762
NM_001243160	chr16	-	84211452	84220676
NM_139353	chr16	-	84211452	84220676
NM_001243157	chr16	-	84211452	84220676
NM_031463	chr16	-	84155743	84178800
NM_172347	chr16	-	84254740	84273356
NR_147175	chr16	-	84226163	84230659
NM_005679	chr16	-	84211452	84220676
NM_001243158	chr16	-	84211452	84220676
NM_001243156	chr16	-	84211452	84220676
NM_001146051	chr16	-	84155743	84178800
NM_001243159	chr16	-	84211452	84220676
NM_020947	chr16	-	84509965	84538288
NR_146503	chr16	-	84492864	84500967
NM_021149	chr16	-	84599203	84651702
NM_017740	chr16	-	85008066	85045141
NM_001145548	chr16	-	85008066	85045141
NM_198491	chr16	-	85131957	85146114
NR_049816	chr16	-	85339831	85339931
NR_031731	chr16	-	85775226	85775306
NM_006067	chr16	-	85812230	85833148
NM_001142288	chr16	-	85812230	85833148
NM_206967	chr16	-	85741123	85784689
NR_104139	chr16	-	86259185	86319853
NM_001159378	chr16	-	86563781	86588841
NR_033925	chr16	-	86508130	86542466
NR_036444	chr16	-	86521271	86542466
NR_027489	chr16	-	86563781	86588841
NR_027490	chr16	-	86563781	86588841
NM_022764	chr16	-	86563781	86588841
NR_125795	chr16	-	86598750	86601367
NM_001159380	chr16	-	86563781	86588809
NM_001159379	chr16	-	86563781	86588841
NM_001159377	chr16	-	86563781	86588841
NR_135181	chr16	-	86754289	86755565
NM_001195125	chr16	-	87336403	87351026
NM_001195124	chr16	-	87336404	87351026
NR_104667	chr16	-	87305511	87326058
NM_024735	chr16	-	87360592	87417399
NM_001256917	chr16	-	87336404	87351026
NM_015144	chr16	-	87439851	87525460
NR_147833	chr16	-	87741417	87799598
NR_120309	chr16	-	87799936	87812754
NM_001184854	chr16	-	87741417	87799598
NM_017566	chr16	-	87741417	87799598
NM_001351938	chr16	-	87741417	87799598
NM_001351937	chr16	-	87741417	87799598
NM_001184856	chr16	-	87741417	87799598
NR_106833	chr16	-	87868197	87868266
NM_003486	chr16	-	87863621	87903105
NR_120310	chr16	-	88133014	88134591
NR_148997	chr16	-	88579366	88597461
NR_146877	chr16	-	88626510	88628391
NM_002461	chr16	-	88718347	88729557
NM_000101	chr16	-	88709696	88717492
NR_039873	chr16	-	88782685	88782745
NM_001171815	chr16	-	88762902	88772800
NM_001171816	chr16	-	88762902	88770025
NM_001142864	chr16	-	88781745	88851628
NM_178310	chr16	-	88744089	88752882
NM_178841	chr16	-	88762902	88772829
NM_001030018	chr16	-	88875876	88878342
NM_001323544	chr16	-	88880141	88923378
NM_001080487	chr16	-	88929747	88933068
NM_001323543	chr16	-	88880141	88923378
NM_001294328	chr16	-	88929747	88933068
NM_000512	chr16	-	88880141	88923374
NM_000485	chr16	-	88875876	88878342
NM_001242757	chr16	-	89262168	89266529
NR_046418	chr16	-	89710838	89724193
NM_002768	chr16	-	89710838	89724193
NM_152339	chr16	-	89762764	89768121
NM_001083314	chr16	-	89710838	89724193
NM_001286167	chr16	-	89803956	89883066
NM_001351830	chr16	-	89864761	89883066
NM_001018112	chr16	-	89864761	89883066
NM_000135	chr16	-	89803956	89883066
NM_145039	chr16	-	90036182	90039240
NM_024043	chr16	-	90071272	90076529
NM_001288708	chr16	-	90071272	90086539
NM_001288709	chr16	-	90071272	90086539
NR_027335	chr16	-	90106168	90114033
NR_027336	chr16	-	90109309	90114191
NM_001098173	chr16	-	90122973	90142338
NR_122031	chr16	-	90095315	90096309
NM_001042610	chr16	-	90071272	90085963
NM_080284	chr17	-	67074846	67138015
NM_001256012	chr17	-	8377522	8534079
NM_005964	chr17	-	8377522	8534079
NM_001256095	chr17	-	8377522	8534079
NM_017575	chr17	-	1963132	2207069
NM_001159746	chr17	-	906757	1090616
NM_003342	chr17	-	4172511	4269969
NM_001256827	chr17	-	1963132	2169493
NM_001256828	chr17	-	1963132	2140141
NM_021962	chr17	-	906757	1083268
NM_001322841	chr17	-	906757	1132974
NM_004853	chr17	-	9153787	9479275
NR_033656	chr17	-	9153787	9479275
NR_104605	chr17	-	12575178	12609452
NM_001288786	chr17	-	17746821	17875784
NM_001288787	chr17	-	17746821	17875784
NM_001288788	chr17	-	17746821	17875784
NM_001288789	chr17	-	17746821	17875784
NM_001082968	chr17	-	17746821	17875784
NM_001350333	chr17	-	17746821	17875784
NM_001350332	chr17	-	17746821	17875784
NM_001350331	chr17	-	17746821	17875784
NM_001033551	chr17	-	17746821	17875784
NM_020889	chr17	-	27239161	27278508
NM_001076680	chr17	-	26205339	26220409
NR_110748	chr17	-	32496394	32510651
NM_183377	chr17	-	31340105	31620006
NM_001290131	chr17	-	27236235	27278508
NM_001094	chr17	-	31340105	32483825
NM_001033561	chr17	-	27232270	27278508
NM_198836	chr17	-	35441926	35716059
NM_001321079	chr17	-	40852292	40897114
NM_198834	chr17	-	35441926	35766902
NM_025248	chr17	-	36686258	36762183
NM_001321082	chr17	-	40852292	40897114
NM_003079	chr17	-	38783975	38804103
NM_001321081	chr17	-	40852292	40897114
NM_001991	chr17	-	40852292	40897114
NM_198837	chr17	-	35441926	35656692
NM_198838	chr17	-	35441926	35656692
NM_198839	chr17	-	35441926	35766902
NM_002055	chr17	-	42982993	42992920
NM_001242376	chr17	-	42987034	42992920
NM_001131019	chr17	-	42987034	42992920
NM_017643	chr17	-	49254785	49337427
NM_012329	chr17	-	53469973	53499341
NM_001303255	chr17	-	62850251	62915609
NM_001353128	chr17	-	63631657	64188349
NM_001302891	chr17	-	63631657	64188025
NM_001288779	chr17	-	60778674	60885742
NM_001288780	chr17	-	60782265	60885742
NM_001199165	chr17	-	63631657	64188349
NM_001100875	chr17	-	60778674	60884014
NM_032043	chr17	-	59756546	59940920
NM_001353127	chr17	-	63631657	64188025
NM_001353129	chr17	-	63631657	64188349
NM_152598	chr17	-	60778674	60885742
NM_199340	chr17	-	62850251	62915609
NM_012121	chr17	-	71279762	71308143
NM_002086	chr17	-	73314156	73401789
NM_022066	chr17	-	74385612	74449288
NM_203506	chr17	-	73314156	73401790
NM_173628	chr17	-	76419777	76573476
NM_001322840	chr17	-	906757	1029900
NM_001128159	chr17	-	411907	618096
NM_018289	chr17	-	435532	618096
NM_001282149	chr17	-	906757	982386
NR_136407	chr17	-	254325	263814
NM_015721	chr17	-	647660	655501
NM_001256847	chr17	-	906757	935081
NM_006987	chr17	-	62179	202633
NM_001092	chr17	-	906757	1012340
NM_001190413	chr17	-	62179	202633
NM_001190412	chr17	-	62179	202633
NM_001190411	chr17	-	62179	202633
NM_022463	chr17	-	702552	882998
NM_052928	chr17	-	1682828	1733175
NM_001282326	chr17	-	1963132	1992055
NM_006445	chr17	-	1553922	1588176
NM_006224	chr17	-	1421282	1466110
NM_024086	chr17	-	2319347	2415200
NM_018128	chr17	-	2225981	2240678
NM_002208	chr17	-	3617918	3704537
NM_013276	chr17	-	3511555	3539616
NM_001321337	chr17	-	3343305	3417146
NM_001321336	chr17	-	3343305	3417146
NM_015113	chr17	-	3907738	4046253
NM_002558	chr17	-	3799884	3819960
NM_001278241	chr17	-	4574678	4607632
NM_014520	chr17	-	4442190	4458681
NM_005022	chr17	-	4848944	4852381
NM_014389	chr17	-	4574678	4607632
NM_001105538	chr17	-	4442190	4458681
NM_031220	chr17	-	6354582	6459877
NM_016060	chr17	-	6546632	6554954
NM_153357	chr17	-	6944948	6947242
NM_001165966	chr17	-	6354582	6459877
NM_001197216	chr17	-	7076750	7082883
NM_001671	chr17	-	7076750	7082883
NR_026951	chr17	-	8123947	8127361
NM_003802	chr17	-	10204182	10276322
NM_201433	chr17	-	9813925	10101868
NM_201432	chr17	-	9813925	9940064
NM_017533	chr17	-	10346607	10372876
NM_003644	chr17	-	9813925	9862766
NM_001130831	chr17	-	9813925	9929623
NM_001330140	chr17	-	10616611	10633646
NM_001330139	chr17	-	10616611	10633646
NM_001004313	chr17	-	10616638	10633646
NM_006042	chr17	-	13397348	13505259
NM_145301	chr17	-	15405577	15466945
NM_001204478	chr17	-	15339331	15466945
NR_037924	chr17	-	15339331	15466945
NM_001135036	chr17	-	15440293	15466945
NM_001190440	chr17	-	15933407	16097953
NM_207387	chr17	-	16345318	16395505
NM_006311	chr17	-	15933407	16118874
NM_001113567	chr17	-	16345318	16395505
NM_181716	chr17	-	16245847	16256812
NM_007169	chr17	-	17408876	17485745
NM_001267552	chr17	-	17408876	17495017
NM_001267551	chr17	-	17408876	17495017
NM_148173	chr17	-	17408876	17480779
NM_148172	chr17	-	17408876	17495017
NM_001199125	chr17	-	17149937	17184012
NM_003653	chr17	-	17149937	17184617
NM_001316358	chr17	-	17149937	17184617
NM_001316357	chr17	-	17149937	17184617
NM_001316356	chr17	-	17149937	17184617
NM_001316355	chr17	-	17149937	17184617
NM_001316354	chr17	-	17149937	17184617
NR_036647	chr17	-	18441114	18528930
NM_001243475	chr17	-	19238685	19281506
NR_024547	chr17	-	21101262	21117908
NM_003876	chr17	-	21101262	21117908
NR_028334	chr17	-	26603011	26634408
NM_001077498	chr17	-	27082995	27169857
NM_001288636	chr17	-	27082995	27169857
NM_001288635	chr17	-	27082995	27169857
NM_001288634	chr17	-	27082995	27139453
NM_001288631	chr17	-	27082995	27169857
NM_001288633	chr17	-	27082995	27169857
NM_001288632	chr17	-	27082995	27169857
NM_018182	chr17	-	27082995	27169857
NM_001288640	chr17	-	27082995	27169857
NM_001288639	chr17	-	27082995	27169857
NM_001288638	chr17	-	27082995	27169857
NM_001288637	chr17	-	27082995	27169857
NM_033389	chr17	-	27952956	28257058
NM_001282131	chr17	-	28000929	28088450
NM_001282130	chr17	-	28000929	28257246
NM_001282129	chr17	-	27952956	28257246
NM_024683	chr17	-	29226000	29233286
NM_002544	chr17	-	29621667	29624380
NM_015194	chr17	-	30819539	31204191
NM_001303280	chr17	-	31086829	31204191
NM_001303279	chr17	-	30921212	31204191
NR_037714	chr17	-	33336130	33448541
NM_001104590	chr17	-	33677328	33700720
NM_001104589	chr17	-	33677328	33700720
NM_001104587	chr17	-	33677328	33700720
NM_001104588	chr17	-	33677328	33700720
NM_005064	chr17	-	34340095	34345005
NM_145898	chr17	-	34340095	34345005
NM_152270	chr17	-	33677328	33700720
NM_139285	chr17	-	34071529	34079897
NM_001163735	chr17	-	34851598	34891305
NR_135671	chr17	-	35218934	35293960
NM_025109	chr17	-	34851598	34891305
NM_001163545	chr17	-	35874899	35969486
NM_080550	chr17	-	35874899	35969486
NM_001163544	chr17	-	35874899	35969486
NM_001163547	chr17	-	35874899	35969486
NM_007247	chr17	-	35874899	35969486
NM_001163546	chr17	-	35874899	35969486
NM_198882	chr17	-	35874899	35969486
NM_017748	chr17	-	36956686	36981603
NM_020405	chr17	-	37219555	37307902
NR_073428	chr17	-	36956686	36981603
NM_001184906	chr17	-	37408896	37557909
NM_032875	chr17	-	37408896	37557909
NM_001008777	chr17	-	37092684	37123655
NM_012481	chr17	-	37913967	38020441
NM_001257408	chr17	-	37913967	38020441
NM_001257409	chr17	-	37913967	38020441
NM_001257410	chr17	-	37913967	38020441
NM_001257411	chr17	-	37913967	38020441
NM_183232	chr17	-	37913967	38020441
NM_183231	chr17	-	37913967	38020441
NM_183230	chr17	-	37913967	38020441
NM_183229	chr17	-	37913967	38020441
NM_183228	chr17	-	37913967	38020441
NM_001284515	chr17	-	37913967	38020441
NM_001284514	chr17	-	37913967	38020441
NM_001257413	chr17	-	37913967	38020441
NM_001257412	chr17	-	37913967	38020441
NM_001257414	chr17	-	37913967	38020441
NM_030966	chr17	-	39190136	39191107
NM_181539	chr17	-	38922489	38928411
NM_003150	chr17	-	40465342	40540513
NM_139276	chr17	-	40465342	40540513
NM_012448	chr17	-	40351194	40428424
NM_213662	chr17	-	40465342	40540405
NM_004160	chr17	-	42030100	42081837
NM_000342	chr17	-	42325757	42345502
NM_024819	chr17	-	43100705	43138497
NM_001321326	chr17	-	43100705	43138497
NM_003954	chr17	-	43340485	43394430
NM_001288655	chr17	-	43100705	43128885
NM_001288654	chr17	-	43100705	43138497
NM_001128631	chr17	-	43100705	43129029
NM_014798	chr17	-	43513265	43568146
NR_027774	chr17	-	43513265	43568146
NR_027782	chr17	-	43513265	43568146
NM_001113738	chr17	-	44412267	44439163
NM_001352769	chr17	-	44362641	44439153
NM_001193465	chr17	-	44107281	44302740
NM_001103154	chr17	-	44351549	44439153
NM_001193466	chr17	-	44107281	44270166
NM_001330240	chr17	-	44407027	44439153
NM_015443	chr17	-	44107281	44270272
NM_016632	chr17	-	44376499	44439163
NM_001330244	chr17	-	44407027	44439163
NM_001039083	chr17	-	44416763	44439153
NM_001353047	chr17	-	45195062	45266705
NM_001353049	chr17	-	45195062	45266705
NR_103856	chr17	-	45975751	46018770
NR_103857	chr17	-	45975751	46018770
NM_001293091	chr17	-	45195062	45266705
NM_001353035	chr17	-	45195062	45266705
NM_001353051	chr17	-	45195062	45266705
NM_001353050	chr17	-	45195062	45266705
NM_001293089	chr17	-	45195062	45266705
NM_001114091	chr17	-	45195062	45266705
NM_001256	chr17	-	45195062	45266705
NR_148340	chr17	-	45195062	45266705
NM_003726	chr17	-	46210801	46507594
NM_001075099	chr17	-	46210801	46507594
NM_030802	chr17	-	47787686	47841518
NM_003563	chr17	-	47676245	47755525
NM_001007230	chr17	-	47676245	47755525
NM_001007229	chr17	-	47676245	47755525
NM_001007228	chr17	-	47676245	47755525
NM_001007227	chr17	-	47676245	47755525
NM_001007226	chr17	-	47676245	47755525
NM_001130527	chr17	-	49039534	49198226
NM_003971	chr17	-	49039534	49198226
NM_001130528	chr17	-	49039534	49198226
NM_001082533	chr17	-	49707673	50237161
NM_020178	chr17	-	49707673	50236132
NM_001082534	chr17	-	49707673	50237377
NM_001305544	chr17	-	56429860	56494943
NM_017763	chr17	-	56429860	56494943
NM_001271875	chr17	-	55938603	56032684
NM_001292025	chr17	-	55938603	55980750
NM_001201457	chr17	-	56634037	56769416
NM_001353086	chr17	-	57075560	57184325
NM_001353085	chr17	-	57075560	57184325
NM_031272	chr17	-	56634037	56769416
NM_001353084	chr17	-	57075560	57184325
NM_015294	chr17	-	57075560	57184325
NM_198393	chr17	-	56634037	56769416
NR_110813	chr17	-	57508229	57604218
NM_001320987	chr17	-	57075560	57184325
NM_001320990	chr17	-	57075560	57184325
NM_001320989	chr17	-	57059999	57184325
NM_001320988	chr17	-	57075560	57184325
NM_001353083	chr17	-	57075560	57184325
NM_001353082	chr17	-	57075560	57184325
NR_148347	chr17	-	57075560	57184325
NR_148346	chr17	-	57075560	57184325
NM_001005207	chr17	-	57059999	57184325
NM_001282476	chr17	-	58520509	58603601
NM_006380	chr17	-	58520509	58603601
NR_002924	chr17	-	58039723	58096413
NM_032582	chr17	-	58254690	58469586
NM_005121	chr17	-	60019965	60142643
NM_001288733	chr17	-	62224792	62308116
NM_001433	chr17	-	62116501	62207502
NM_001288732	chr17	-	62224792	62340683
NR_024386	chr17	-	62780958	62833302
NM_022739	chr17	-	62540734	62658386
NM_018469	chr17	-	62224792	62340683
NR_126542	chr17	-	63631657	63822661
NM_001282425	chr17	-	63005406	63051892
NM_006572	chr17	-	63005406	63052920
NM_001037325	chr17	-	63631657	63822661
NM_000042	chr17	-	64208146	64225556
NM_001330447	chr17	-	65066553	65241320
NM_014877	chr17	-	65066553	65241319
NR_135470	chr17	-	66417421	66453665
NR_135471	chr17	-	66417421	66453665
NM_001320772	chr17	-	66417421	66453665
NM_080283	chr17	-	66970772	67057136
NM_001243746	chr17	-	66531256	66597095
NM_017983	chr17	-	66417421	66453665
NM_017565	chr17	-	66531256	66597095
NM_080282	chr17	-	67144147	67240956
NR_137280	chr17	-	70399462	70588943
NR_137281	chr17	-	70399462	70588943
NM_001159770	chr17	-	70642084	71088853
NR_036488	chr17	-	70399462	70588943
NM_001352692	chr17	-	70642084	71088853
NM_001352691	chr17	-	70642084	71088853
NM_139177	chr17	-	70642084	71088853
NM_001352693	chr17	-	70642084	71088853
NR_152515	chr17	-	70399462	70588943
NR_152516	chr17	-	70399462	70588943
NM_001144952	chr17	-	71330522	71640227
NM_021734	chr17	-	73269060	73285530
NM_016185	chr17	-	73131337	73150778
NM_001288611	chr17	-	73131337	73150778
NM_001288610	chr17	-	73131337	73149388
NM_001288609	chr17	-	73131337	73150338
NM_001126122	chr17	-	73269060	73285530
NR_109933	chr17	-	73131337	73150778
NM_001126121	chr17	-	73269060	73285530
NM_178128	chr17	-	72873441	72889909
NM_181449	chr17	-	72606021	72619897
NM_001002033	chr17	-	73131337	73150778
NM_001002032	chr17	-	73131337	73150778
NM_001260502	chr17	-	74034855	74068607
NM_001330501	chr17	-	74138533	74236392
NR_048541	chr17	-	74034855	74068607
NM_004259	chr17	-	73622924	73663269
NM_002766	chr17	-	74306867	74350230
NM_001330503	chr17	-	74306816	74350230
NM_001319193	chr17	-	73905654	73934313
NM_052916	chr17	-	74138533	74236390
NM_014230	chr17	-	74034855	74068607
NM_001003716	chr17	-	73645793	73663269
NM_001003715	chr17	-	73645793	73663269
NM_001081461	chr17	-	74708913	74722881
NM_006456	chr17	-	74561460	74582145
NM_001350451	chr17	-	77085426	77478680
NM_001350453	chr17	-	77085426	77478680
NM_004762	chr17	-	76670128	76778424
NM_017456	chr17	-	76670128	76778424
NM_001321291	chr17	-	76791733	76836609
NM_001082575	chr17	-	77085426	77512230
NM_001292019	chr17	-	76670128	76713114
NM_001292018	chr17	-	76670128	76719832
NM_019020	chr17	-	77906141	78009657
NR_029376	chr17	-	78325630	78388968
NM_014740	chr17	-	78109012	78120982
NM_001319229	chr17	-	79163392	79196789
NM_001319228	chr17	-	79163392	79196789
