name	chrom	strand	txStart	txEnd
NR_049828	chr19	+	35836415	35836530
NM_001348195	chr19	+	35861996	35863355
NR_040046	chr19	+	35896508	35907742
NM_080600	chr19	+	35782988	35804709
NM_001771	chr19	+	35820071	35838264
NM_001199216	chr19	+	35782988	35804709
NM_001185099	chr19	+	35820071	35838264
NM_005303	chr19	+	35842444	35843367
NM_001278417	chr19	+	35820068	35838260
NM_002361	chr19	+	35782988	35804709
NM_032635	chr19	+	36036501	36038429
NM_001242598	chr19	+	36036501	36038429
NM_001242597	chr19	+	36036501	36038429
NM_005306	chr19	+	35940616	35942669
NM_014364	chr19	+	36024313	36036221
NM_024321	chr19	+	36119917	36128588
NM_001304549	chr19	+	36132638	36135773
NM_015302	chr19	+	36103645	36116251
NR_110750	chr19	+	36088796	36092403
NM_001319113	chr19	+	36119917	36128588
NM_014209	chr19	+	36132638	36135773
NM_001863	chr19	+	36139124	36149686
NM_001281443	chr19	+	36157417	36169387
NM_001300974	chr19	+	36132638	36135773
NM_007000	chr19	+	36157417	36169387
NM_001316903	chr19	+	36195388	36207940
NM_001281532	chr19	+	36236477	36238420
NM_172341	chr19	+	36236477	36238420
NM_019104	chr19	+	36239261	36245420
NM_001172630	chr19	+	36266416	36279724
NM_014727	chr19	+	36208920	36229781
NM_052948	chr19	+	36266416	36279724
NM_014383	chr19	+	36195388	36207940
NM_001316902	chr19	+	36195388	36207940
NM_001039887	chr19	+	36249043	36260077
NM_005166	chr19	+	36359346	36370699
NM_014266	chr19	+	36393381	36395173
NM_199180	chr19	+	36347809	36358048
NM_199179	chr19	+	36347951	36358048
NM_024509	chr19	+	36428021	36436097
NM_032123	chr19	+	36347951	36358048
NM_001329530	chr19	+	36347809	36358048
NM_001024807	chr19	+	36359346	36370699
NM_001007469	chr19	+	36393381	36395173
NR_136525	chr19	+	36438016	36454972
NM_001290056	chr19	+	36505400	36536874
NM_001347907	chr19	+	36505400	36542019
NM_001042631	chr19	+	36486089	36487220
NM_001302757	chr19	+	36602104	36604613
NM_001281	chr19	+	36605887	36616849
NM_001302633	chr19	+	36632321	36641255
NM_001302632	chr19	+	36631028	36641255
NM_001749	chr19	+	36630827	36641255
NM_001300971	chr19	+	36606729	36616850
NM_001003962	chr19	+	36630827	36641255
NR_029389	chr19	+	36802244	36803570
NM_007145	chr19	+	36705503	36729675
NM_001099639	chr19	+	36705503	36729675
NM_001099638	chr19	+	36705503	36729675
NR_033748	chr19	+	36912075	36913799
NR_036504	chr19	+	36980528	36981942
NR_110706	chr19	+	37063971	37068817
NR_110703	chr19	+	37063971	37085618
NR_110704	chr19	+	37063971	37085618
NR_110705	chr19	+	37063971	37085618
NM_001322911	chr19	+	37178513	37212238
NM_001322914	chr19	+	37178513	37212238
NM_001322920	chr19	+	37178513	37212238
NM_001322919	chr19	+	37178513	37212238
NM_001256838	chr19	+	37096206	37119499
NM_032825	chr19	+	37096206	37119499
NM_001322913	chr19	+	37178513	37212238
NM_001322912	chr19	+	37178513	37212238
NM_152603	chr19	+	37178513	37212238
NM_001322916	chr19	+	37178513	37212238
NM_001322915	chr19	+	37178513	37212238
NM_001300979	chr19	+	37178513	37212238
NM_001322918	chr19	+	37178513	37212238
NM_001322917	chr19	+	37178513	37212238
NM_001294306	chr19	+	37264019	37267980
NR_040027	chr19	+	37288451	37319013
NR_040028	chr19	+	37288464	37319013
NM_198539	chr19	+	37407230	37443645
NM_001204837	chr19	+	37407230	37443645
NM_001204836	chr19	+	37407230	37443645
NM_001204835	chr19	+	37407230	37443645
NR_138039	chr19	+	37569123	37590933
NM_001345947	chr19	+	37708827	37734826
NM_001345949	chr19	+	37709181	37734826
NM_152604	chr19	+	37717365	37734826
NM_001345948	chr19	+	37708827	37734826
NM_001329763	chr19	+	37808783	37855357
NM_001329768	chr19	+	37825525	37855357
NM_001329776	chr19	+	37825525	37855357
NR_138130	chr19	+	37825525	37855357
NR_138104	chr19	+	37808783	37855357
NR_138106	chr19	+	37808783	37855357
NM_001353803	chr19	+	37825525	37855357
NR_138108	chr19	+	37808783	37855357
NR_138103	chr19	+	37803738	37855358
NR_138105	chr19	+	37808783	37855357
NR_138110	chr19	+	37808783	37855357
NR_138107	chr19	+	37808783	37855357
NR_138113	chr19	+	37825525	37855357
NR_138109	chr19	+	37808783	37855357
NR_138112	chr19	+	37808783	37855357
NR_138111	chr19	+	37808783	37855357
NR_138120	chr19	+	37825525	37855357
NR_138122	chr19	+	37825525	37855357
NR_138114	chr19	+	37825525	37855357
NR_138115	chr19	+	37825525	37855357
NR_138116	chr19	+	37825525	37855357
NR_138117	chr19	+	37825525	37855357
NR_138118	chr19	+	37825525	37855357
NR_138119	chr19	+	37825525	37855357
NR_138124	chr19	+	37825525	37855357
NR_138121	chr19	+	37825525	37855357
NR_138123	chr19	+	37825525	37855357
NR_138125	chr19	+	37825525	37855357
NR_138127	chr19	+	37825525	37855357
NR_138126	chr19	+	37825525	37855357
NR_138129	chr19	+	37825525	37855357
NR_138128	chr19	+	37825525	37855357
NM_001329778	chr19	+	37825525	37855357
NM_001329777	chr19	+	37825525	37855357
NM_001329766	chr19	+	37808783	37855357
NM_001329765	chr19	+	37808783	37855357
NM_001329764	chr19	+	37825525	37855357
NM_001329762	chr19	+	37825525	37855357
NM_001329761	chr19	+	37825525	37855357
NM_001329775	chr19	+	37808783	37855357
NM_001329774	chr19	+	37808783	37855357
NM_001329773	chr19	+	37825525	37855357
NM_001329772	chr19	+	37825525	37855357
NM_001329771	chr19	+	37808783	37855357
NM_001329770	chr19	+	37808783	37855357
NM_001329769	chr19	+	37825525	37855357
NM_001329767	chr19	+	37808783	37855357
NM_001329779	chr19	+	37825525	37855357
NR_148546	chr19	+	37808783	37820474
NM_181786	chr19	+	37825525	37855358
NM_001353804	chr19	+	37825525	37850676
NM_001321994	chr19	+	37959959	37979554
NM_001300993	chr19	+	37958673	37979554
NM_001321992	chr19	+	37959959	37979554
NM_001321991	chr19	+	37960472	37979554
NM_001321993	chr19	+	37959959	37979554
NM_144694	chr19	+	37959959	37979554
NM_001172226	chr19	+	38085730	38105079
NM_001172225	chr19	+	38085730	38105079
NR_038247	chr19	+	38039850	38078248
NR_038248	chr19	+	38039850	38078248
NR_038249	chr19	+	38042272	38078248
NR_038250	chr19	+	38042272	38078248
NM_152606	chr19	+	38042272	38105079
NR_040013	chr19	+	38308050	38317278
NR_145800	chr19	+	38653735	38653789
NM_001317801	chr19	+	38794800	38795646
NM_033520	chr19	+	38794800	38795646
NM_021102	chr19	+	38755097	38783254
NM_001166103	chr19	+	38755097	38783254
NM_174905	chr19	+	38893774	38899728
NM_021185	chr19	+	38826442	38861589
NR_073032	chr19	+	38880931	38890523
NM_002812	chr19	+	38865189	38874464
NM_001042522	chr19	+	38880839	38890523
NM_004823	chr19	+	38810483	38819649
NM_001351675	chr19	+	38893774	38899728
NM_001330496	chr19	+	38826426	38861589
NM_001308393	chr19	+	39109711	39127599
NM_001300992	chr19	+	39109713	39127599
NR_134907	chr19	+	39086986	39092334
NM_013234	chr19	+	39109713	39127599
NM_001042507	chr19	+	39279849	39282394
NM_002503	chr19	+	39390569	39399534
NR_040515	chr19	+	39390569	39399534
NM_033363	chr19	+	39421593	39423659
NM_033362	chr19	+	39421347	39423659
NM_021107	chr19	+	39421593	39423659
NM_001243116	chr19	+	39390339	39399534
NM_005884	chr19	+	39616419	39670046
NM_001014835	chr19	+	39616419	39670046
NM_001014834	chr19	+	39616419	39670046
NM_001014832	chr19	+	39616419	39670046
NM_001014831	chr19	+	39616419	39670046
NM_001001414	chr19	+	39687603	39692522
NM_172140	chr19	+	39786964	39789312
NM_172138	chr19	+	39759156	39760732
NM_001130824	chr19	+	39936185	39967308
NM_003407	chr19	+	39897486	39900052
NM_022835	chr19	+	39903749	39919055
NM_003169	chr19	+	39936287	39967308
NR_133915	chr19	+	39881942	39891277
NR_145805	chr19	+	39958861	39958933
NM_001317770	chr19	+	39881942	39891277
NM_017592	chr19	+	39881942	39891277
NM_001319990	chr19	+	39936185	39967308
NM_001319991	chr19	+	39936185	39967308
NM_001351694	chr19	+	39904407	39919055
NM_001351693	chr19	+	39903749	39919055
NM_001130825	chr19	+	39936185	39967308
NM_001111020	chr19	+	39936185	39967308
NM_016941	chr19	+	39989556	39999121
NM_203486	chr19	+	39989556	39999121
NM_182704	chr19	+	40005752	40011326
NR_146916	chr19	+	40005752	40011326
NM_013268	chr19	+	40093168	40098114
NM_001350809	chr19	+	40005752	40011326
NM_001190441	chr19	+	40146533	40151287
NM_203471	chr19	+	40194945	40200088
NR_026870	chr19	+	40129324	40133041
NR_034156	chr19	+	40170013	40177013
NM_020129	chr19	+	40194945	40200088
NM_001143832	chr19	+	40267233	40276775
NM_153001	chr19	+	40476911	40487671
NM_006503	chr19	+	40476911	40487671
NM_001297763	chr19	+	40502942	40526948
NM_178544	chr19	+	40502942	40526948
NM_002446	chr19	+	40697650	40721482
NR_106854	chr19	+	40875752	40875814
NM_001291311	chr19	+	40865548	40884397
NM_012268	chr19	+	40854331	40884397
NM_001031696	chr19	+	40854331	40884397
NM_025213	chr19	+	41036394	41066658
NM_003573	chr19	+	41099071	41135725
NM_138392	chr19	+	41082756	41097305
NM_001042545	chr19	+	41107276	41135725
NM_001042544	chr19	+	41103140	41135725
NM_006533	chr19	+	41281281	41283398
NM_025194	chr19	+	41223007	41246765
NM_001202553	chr19	+	41281081	41283398
NM_004596	chr19	+	41256758	41271297
NM_053046	chr19	+	41305333	41314346
NR_040249	chr19	+	41396730	41406413
NM_080732	chr19	+	41305047	41314346
NR_001278	chr19	+	41430169	41456565
NM_000767	chr19	+	41497203	41524301
NR_135528	chr19	+	41620336	41634288
NM_000774	chr19	+	41620336	41634288
NM_000766	chr19	+	41594355	41602100
NM_001699	chr19	+	41725103	41767672
NM_001278599	chr19	+	41732659	41767672
NM_030622	chr19	+	41699111	41713444
NM_021913	chr19	+	41725103	41767672
NM_001164783	chr19	+	41903693	41930910
NM_001042595	chr19	+	41883168	41889987
NM_001098825	chr19	+	41869870	41889987
NM_052848	chr19	+	41816067	41830788
NM_001098824	chr19	+	41882437	41889987
NM_001098823	chr19	+	41882437	41889987
NM_001098822	chr19	+	41882437	41889987
NM_001098821	chr19	+	41882437	41889987
NM_001346100	chr19	+	41816384	41830788
NM_000709	chr19	+	41903693	41930910
NR_110724	chr19	+	42041859	42043266
NM_001130514	chr19	+	41949053	41950670
NM_033543	chr19	+	42082530	42093197
NM_001098506	chr19	+	42082530	42093197
NM_001290113	chr19	+	42082530	42093197
NM_001815	chr19	+	42300521	42315591
NR_102333	chr19	+	42300521	42315591
NM_004363	chr19	+	42212503	42234341
NM_001308398	chr19	+	42212503	42231272
NM_001277163	chr19	+	42300521	42315591
NM_001291484	chr19	+	42212503	42234341
NM_002483	chr19	+	42259427	42276113
NM_001321485	chr19	+	42363987	42375484
NM_198977	chr19	+	42387266	42411604
NM_199002	chr19	+	42388445	42411604
NM_001321484	chr19	+	42364336	42375484
NM_001321483	chr19	+	42364515	42375484
NM_001040283	chr19	+	42349085	42356397
NM_004706	chr19	+	42387266	42411604
NR_106855	chr19	+	42373696	42373768
NR_135626	chr19	+	42432971	42434288
NM_001783	chr19	+	42381189	42385439
NM_021601	chr19	+	42381189	42385439
NM_001022	chr19	+	42363987	42375484
NM_022752	chr19	+	42580289	42585720
NM_001330519	chr19	+	42572628	42585719
NR_038332	chr19	+	42636780	42641251
NM_173633	chr19	+	42817476	42829214
NM_001304815	chr19	+	42772688	42799948
NR_107044	chr19	+	42855282	42855357
NM_015125	chr19	+	42788816	42799948
NM_199285	chr19	+	42806283	42814973
NR_126041	chr19	+	42901279	42912604
NR_036584	chr19	+	43326014	43331030
NM_020406	chr19	+	43857810	43867324
NR_026881	chr19	+	43853207	43853700
NM_001130011	chr19	+	43919034	43922767
NM_024327	chr19	+	44100543	44104587
NM_001193621	chr19	+	44080951	44086256
NM_001321124	chr19	+	44084757	44086256
NM_001145347	chr19	+	44100737	44104587
NM_001193622	chr19	+	44084695	44086256
NM_001145641	chr19	+	44116252	44118650
NM_019612	chr19	+	44220213	44224169
NM_001297752	chr19	+	44331443	44353050
NM_181845	chr19	+	44331472	44353050
NM_001297589	chr19	+	44455374	44471752
NM_006300	chr19	+	44507076	44518072
NM_001260487	chr19	+	44488321	44502477
NM_001260486	chr19	+	44488321	44502477
NM_013360	chr19	+	44529493	44537262
NM_013359	chr19	+	44455396	44471752
NM_001129996	chr19	+	44529493	44537262
NM_001297588	chr19	+	44455374	44471752
NM_003445	chr19	+	44488321	44502477
NM_001260488	chr19	+	44488321	44502477
NM_198089	chr19	+	44488321	44502477
NM_016444	chr19	+	44669307	44681838
NM_013362	chr19	+	44617514	44638969
NM_013398	chr19	+	44598481	44613983
NM_001321685	chr19	+	44617514	44638969
NM_001319090	chr19	+	44669214	44681838
NM_001319089	chr19	+	44669214	44681838
NM_015919	chr19	+	44669248	44679582
NM_006630	chr19	+	44645709	44664462
NM_001321645	chr19	+	44598481	44613983
NM_001319088	chr19	+	44669214	44681838
NM_001144824	chr19	+	44645709	44664462
NM_001146220	chr19	+	44669214	44679582
NM_001037813	chr19	+	44576296	44593766
NM_001032374	chr19	+	44669248	44679582
NM_001032373	chr19	+	44669248	44681838
NM_001032372	chr19	+	44669316	44681838
NM_001330529	chr19	+	44764032	44779470
NM_001289166	chr19	+	44716680	44741421
NM_001289168	chr19	+	44716680	44741421
NM_001289167	chr19	+	44716680	44741421
NM_001289172	chr19	+	44716680	44741421
NM_001289171	chr19	+	44716680	44741421
NM_001289170	chr19	+	44716680	44741421
NM_001289169	chr19	+	44716680	44741421
NM_001207005	chr19	+	44764032	44779470
NM_182490	chr19	+	44716680	44741421
NM_181756	chr19	+	44764066	44779470
NM_001289173	chr19	+	44716680	44741421
NM_001205280	chr19	+	45116939	45140081
NM_001127893	chr19	+	45174723	45187627
NM_001135768	chr19	+	45147097	45169428
NM_001135770	chr19	+	45147097	45162362
NM_001135769	chr19	+	45147097	45169428
NM_006505	chr19	+	45147097	45169428
NM_020219	chr19	+	45174723	45187627
NM_001039213	chr19	+	45202420	45213986
NM_005581	chr19	+	45312315	45324678
NM_012116	chr19	+	45281125	45303903
NR_107052	chr19	+	45261913	45261978
NM_005178	chr19	+	45251977	45263301
NM_001130852	chr19	+	45281125	45303903
NM_001013257	chr19	+	45312315	45324678
NM_001646	chr19	+	45445494	45448753
NM_001645	chr19	+	45417811	45422606
NM_001302691	chr19	+	45409005	45412652
NM_001321066	chr19	+	45417503	45422606
NM_001321065	chr19	+	45417503	45422606
NR_028412	chr19	+	45430059	45434643
NR_028413	chr19	+	45430059	45434643
NR_028414	chr19	+	45430059	45434643
NR_037932	chr19	+	45445494	45452822
NM_001302690	chr19	+	45409657	45412652
NM_001302689	chr19	+	45409277	45412652
NM_001302688	chr19	+	45409005	45412652
NM_006114	chr19	+	45394476	45406946
NM_001128916	chr19	+	45394476	45406946
NM_001128917	chr19	+	45394476	45406946
NM_000483	chr19	+	45449238	45452822
NM_000041	chr19	+	45409005	45412652
NM_006509	chr19	+	45504706	45541456
NM_001319055	chr19	+	45583162	45594174
NM_001319054	chr19	+	45582452	45594174
NM_001278439	chr19	+	45542297	45574214
NM_007056	chr19	+	45542297	45574214
NM_024707	chr19	+	45582529	45594782
NR_103529	chr19	+	45542297	45574214
NM_001007270	chr19	+	45582517	45594782
NM_001007269	chr19	+	45582529	45594782
NM_212550	chr19	+	45682002	45685059
NM_177417	chr19	+	45843997	45854778
NM_001199867	chr19	+	45754515	45808541
NM_031417	chr19	+	45754515	45808541
NM_012099	chr19	+	45909466	45914024
NR_106736	chr19	+	45939911	45939962
NM_001114171	chr19	+	45971252	45978437
NM_001080401	chr19	+	46001730	46005764
NM_006732	chr19	+	45971252	45978437
NM_001297590	chr19	+	45909466	45914024
NM_003370	chr19	+	46010687	46030240
NM_017659	chr19	+	46195740	46207248
NR_130728	chr19	+	46144751	46146092
NR_130729	chr19	+	46144751	46146092
NR_030372	chr19	+	46178185	46178282
NM_001163377	chr19	+	46195740	46207248
NM_001310124	chr19	+	46236508	46267797
NM_001308418	chr19	+	46171501	46186982
NM_000164	chr19	+	46171501	46186982
NR_147193	chr19	+	46271053	46275141
NM_004497	chr19	+	46367517	46377055
NR_030412	chr19	+	46522189	46522307
NM_001267723	chr19	+	46498718	46521874
NR_027003	chr19	+	46713498	46718094
NM_198541	chr19	+	46733008	46734500
NM_152796	chr19	+	46801632	46841797
NM_152795	chr19	+	46800302	46846690
NM_152794	chr19	+	46806855	46846690
NM_001204284	chr19	+	46850250	46894232
NM_006247	chr19	+	46850250	46894232
NM_022462	chr19	+	46801632	46846690
NM_001329922	chr19	+	47105328	47114039
NM_005184	chr19	+	47104406	47114039
NR_040042	chr19	+	47163620	47180713
NR_040041	chr19	+	47164734	47174598
NM_001329925	chr19	+	47104406	47114039
NM_001329921	chr19	+	47104330	47114039
NM_001329924	chr19	+	47104406	47114039
NM_001329923	chr19	+	47105325	47114039
NM_001329926	chr19	+	47104406	47114039
NM_024301	chr19	+	47249302	47261832
NM_001039885	chr19	+	47249302	47261832
NM_001321086	chr19	+	47538586	47549033
NM_002517	chr19	+	47523100	47549033
NR_036158	chr19	+	47730198	47730278
NR_037675	chr19	+	47777658	47778980
NM_001736	chr19	+	47813103	47825327
NM_015603	chr19	+	47759730	47775210
NM_178511	chr19	+	47778141	47778980
NM_001271750	chr19	+	47843743	47845272
NM_014681	chr19	+	47852537	47885961
NR_038452	chr19	+	47987538	48004854
NM_015711	chr19	+	48111452	48206534
NR_003048	chr19	+	48259109	48259219
NM_003009	chr19	+	48281828	48287938
NM_015710	chr19	+	48248792	48260323
NM_000554	chr19	+	48325096	48346586
NR_004437	chr19	+	48410934	48411056
NR_024216	chr19	+	48410934	48411056
NR_024217	chr19	+	48416307	48416427
NR_024219	chr19	+	48416307	48416427
NR_024220	chr19	+	48416307	48416427
NR_004435	chr19	+	48421685	48421807
NR_004436	chr19	+	48421685	48421807
NR_024214	chr19	+	48427035	48427156
NR_024215	chr19	+	48427035	48427156
NR_024223	chr19	+	48427035	48427156
NR_024224	chr19	+	48427035	48427156
NR_024225	chr19	+	48427035	48427156
NR_024226	chr19	+	48427035	48427156
NR_024227	chr19	+	48427035	48427156
NR_024228	chr19	+	48427035	48427156
NR_024229	chr19	+	48427035	48427156
NR_024242	chr19	+	48427035	48427156
NR_024217	chr19	+	48432074	48432194
NR_024219	chr19	+	48432074	48432194
NR_024220	chr19	+	48432074	48432194
NR_004435	chr19	+	48437437	48437559
NR_004436	chr19	+	48437437	48437559
NR_024218	chr19	+	48442797	48442917
NR_004437	chr19	+	48448178	48448300
NR_024216	chr19	+	48448178	48448300
NR_024221	chr19	+	48453552	48453671
NR_024217	chr19	+	48458938	48459058
NR_024219	chr19	+	48458938	48459058
NR_024220	chr19	+	48458938	48459058
NR_132365	chr19	+	48564627	48565479
NR_132364	chr19	+	48564627	48565512
NR_132363	chr19	+	48564627	48568202
NM_022142	chr19	+	48497907	48528410
NM_199341	chr19	+	48673948	48700877
NM_001331098	chr19	+	48774501	48790865
NM_001331097	chr19	+	48774159	48790865
NM_001425	chr19	+	48828628	48833810
NM_153608	chr19	+	48773355	48790865
NM_012451	chr19	+	48867650	48879634
NR_040599	chr19	+	48758931	48761450
NM_001313905	chr19	+	48829255	48833810
NM_013348	chr19	+	48958963	48969367
NM_004228	chr19	+	48972464	48985571
NM_031485	chr19	+	48949029	48957164
NM_017457	chr19	+	48972464	48985571
NM_000836	chr19	+	48898131	48948188
NM_001243876	chr19	+	49122547	49133663
NM_020126	chr19	+	49122547	49133663
NM_004605	chr19	+	49078992	49102684
NM_001204160	chr19	+	49128208	49133663
NM_001204158	chr19	+	49122547	49133663
NM_001204159	chr19	+	49122789	49133663
NM_133498	chr19	+	49109999	49110971
NM_177973	chr19	+	49055428	49102684
NM_019113	chr19	+	49258815	49261587
NM_001097638	chr19	+	49199227	49209191
NM_000511	chr19	+	49199227	49209191
NM_014330	chr19	+	49375648	49379319
NM_001291428	chr19	+	49458116	49465055
NM_001321191	chr19	+	49496704	49519252
NM_001291431	chr19	+	49458116	49465055
NM_001291430	chr19	+	49458116	49464519
NM_001291429	chr19	+	49458116	49464519
NR_106856	chr19	+	49513162	49513229
NR_004383	chr19	+	49540276	49540404
NM_004324	chr19	+	49458116	49464519
NM_001319065	chr19	+	49535168	49536495
NM_033378	chr19	+	49535129	49536495
NM_001321190	chr19	+	49496704	49519252
NR_135578	chr19	+	49496704	49519252
NM_006666	chr19	+	49496704	49519252
NM_014475	chr19	+	49436938	49448226
NR_027882	chr19	+	49458116	49465055
NM_138763	chr19	+	49458116	49465055
NM_138761	chr19	+	49458116	49465055
NM_138764	chr19	+	49458116	49465055
NM_000146	chr19	+	49468565	49470136
NM_022165	chr19	+	49617617	49621717
NM_033043	chr19	+	49547101	49548568
NR_103842	chr19	+	49622645	49654287
NM_001308419	chr19	+	49617617	49621717
NM_003089	chr19	+	49588396	49611870
NM_003660	chr19	+	49622645	49654287
NM_001301069	chr19	+	49588396	49611870
NM_001197302	chr19	+	49866986	49878373
NM_001197301	chr19	+	49867041	49878373
NM_001040031	chr19	+	49838676	49843861
NM_001195256	chr19	+	49929687	49932075
NM_014419	chr19	+	49867041	49878373
NM_144688	chr19	+	49891474	49921256
NM_001774	chr19	+	49838676	49843861
NM_001278637	chr19	+	49977465	49989488
NM_001278638	chr19	+	49977465	49989488
NM_001145396	chr19	+	49956472	49974305
NM_001270491	chr19	+	49990810	49995564
NM_153329	chr19	+	49956472	49974305
NM_001459	chr19	+	49977465	49989488
NM_004107	chr19	+	50016435	50029685
NM_012423	chr19	+	49990810	49995564
NR_026712	chr19	+	49990864	49995096
NR_000021	chr19	+	49993222	49993304
NR_000020	chr19	+	49993873	49993956
NR_000019	chr19	+	49994163	49994229
NR_000018	chr19	+	49994431	49994517
NR_001285	chr19	+	50000975	50001062
NR_073024	chr19	+	49990810	49995564
NM_001136019	chr19	+	50015535	50029685
NM_001204503	chr19	+	49977817	49989488
NM_001204502	chr19	+	49977465	49989488
NM_020650	chr19	+	50030874	50046890
NM_001015	chr19	+	49999621	50002969
NM_001207042	chr19	+	50180408	50191707
NR_104205	chr19	+	50168398	50177173
NR_033397	chr19	+	50180408	50191707
NM_001536	chr19	+	50180408	50191707
NM_000951	chr19	+	50084586	50094265
NR_104200	chr19	+	50168398	50177173
NR_104201	chr19	+	50168398	50177173
NR_104202	chr19	+	50168398	50177173
NR_104203	chr19	+	50168398	50177173
NR_049811	chr19	+	50185373	50185452
NM_020719	chr19	+	50094899	50129696
NR_104204	chr19	+	50168398	50177173
NM_001282517	chr19	+	50168398	50177173
NM_001282516	chr19	+	50168398	50177173
NM_001282520	chr19	+	50168398	50177173
NM_001282519	chr19	+	50168398	50177173
NM_001282521	chr19	+	50168398	50177173
NM_138639	chr19	+	50168398	50177173
NM_001316335	chr19	+	50084586	50094265
NM_021228	chr19	+	50145381	50161906
NM_001101340	chr19	+	50191941	50194247
NM_198318	chr19	+	50180408	50191707
NM_001040668	chr19	+	50168398	50177173
NM_014203	chr19	+	50270179	50310369
NR_106857	chr19	+	50295122	50295191
NM_130787	chr19	+	50270179	50310369
NM_001193646	chr19	+	50432399	50437193
NM_012068	chr19	+	50431958	50437193
NM_017432	chr19	+	50354376	50364001
NM_001168222	chr19	+	50380681	50392007
NM_001290746	chr19	+	50433460	50437193
NR_106858	chr19	+	50335274	50335356
NR_039904	chr19	+	50357847	50357908
NR_039905	chr19	+	50391431	50391487
NR_039906	chr19	+	50436320	50436394
NR_130963	chr19	+	50353991	50364001
NM_001305108	chr19	+	50353991	50364001
NM_001305105	chr19	+	50354376	50364001
NM_024682	chr19	+	50380681	50392007
NR_145574	chr19	+	50472856	50479076
NR_027257	chr19	+	50553845	50570052
NR_138096	chr19	+	50553845	50578840
NM_001308424	chr19	+	50529149	50552031
NM_015428	chr19	+	50529149	50552031
NM_001348364	chr19	+	50472856	50479076
NM_001006656	chr19	+	50529149	50552031
NM_001308632	chr19	+	50902108	50921275
NM_001243999	chr19	+	50922194	50934309
NM_001244000	chr19	+	50922194	50934309
NM_001243998	chr19	+	50922194	50934309
NM_206538	chr19	+	50979733	50986783
NM_004533	chr19	+	50936159	50969583
NM_003121	chr19	+	50922194	50934309
NM_002691	chr19	+	50887579	50921275
NM_175063	chr19	+	50979733	50986783
NM_001256849	chr19	+	50887579	50921275
NR_046402	chr19	+	50887579	50921275
NM_007121	chr19	+	50879679	50886285
NM_001256647	chr19	+	50879679	50886285
NR_004384	chr19	+	51108219	51108342
NM_001195076	chr19	+	51152701	51162567
NM_002975	chr19	+	51226604	51228981
NM_033068	chr19	+	51293671	51298481
NM_001506	chr19	+	51273720	51274989
NM_001648	chr19	+	51358170	51364020
NR_038359	chr19	+	51320936	51322134
NR_131203	chr19	+	51333785	51354399
NR_131205	chr19	+	51333785	51354399
NM_001030048	chr19	+	51358170	51364020
NM_001030047	chr19	+	51358170	51364020
NM_001198558	chr19	+	51628136	51639520
NM_014441	chr19	+	51628136	51633567
NM_173635	chr19	+	51760963	51772582
NM_001082618	chr19	+	51728334	51743274
NM_001177608	chr19	+	51728334	51739221
NM_001308437	chr19	+	51767136	51772582
NR_102350	chr19	+	51645557	51656783
NR_047529	chr19	+	51670584	51676780
NR_047530	chr19	+	51670584	51676780
NR_047531	chr19	+	51670584	51676780
NR_102324	chr19	+	51754331	51772582
NM_016543	chr19	+	51645557	51656783
NM_001772	chr19	+	51728334	51743274
NM_001277201	chr19	+	51645557	51656783
NM_014385	chr19	+	51645557	51656783
NR_136526	chr19	+	51774519	51784488
NM_001101372	chr19	+	51815101	51834122
NM_001278392	chr19	+	51981896	51993859
NM_001256795	chr19	+	51918977	51921450
NR_136208	chr19	+	52074489	52077463
NM_007147	chr19	+	52074489	52092991
NR_029843	chr19	+	52195864	52195934
NM_001316994	chr19	+	52192686	52208443
NM_001462	chr19	+	52266641	52273779
NR_024330	chr19	+	52196592	52208443
NM_001316972	chr19	+	52196596	52208443
NR_029693	chr19	+	52196506	52196592
NR_029482	chr19	+	52196038	52196117
NM_001005738	chr19	+	52264452	52273779
NM_002030	chr19	+	52298398	52329443
NR_110733	chr19	+	52391277	52403717
NM_024840	chr19	+	52430687	52449011
NR_103847	chr19	+	52452386	52484620
NM_001031721	chr19	+	52430687	52449011
NR_106859	chr19	+	52725272	52725351
NR_030373	chr19	+	52785049	52785143
NR_033500	chr19	+	52693054	52729678
NM_014225	chr19	+	52693054	52729678
NM_001010851	chr19	+	52772823	52795976
NM_173530	chr19	+	52848681	52870376
NM_001143939	chr19	+	52932223	52945758
NM_001145434	chr19	+	52873169	52889046
NM_001143938	chr19	+	52932223	52945758
NM_001161427	chr19	+	52839497	52870376
NM_001161426	chr19	+	52839497	52870376
NM_001161425	chr19	+	52839497	52870376
NM_001351679	chr19	+	52932223	52945758
NM_032423	chr19	+	52901120	52921657
NM_001099694	chr19	+	52956828	53020131
NM_001321424	chr19	+	53030961	53059303
NM_001321425	chr19	+	53030908	53059303
NM_001039886	chr19	+	53030908	53059303
NR_023311	chr19	+	53099936	53103405
NM_152473	chr19	+	53517343	53519833
NM_001191055	chr19	+	53547990	53554380
NR_073396	chr19	+	53716200	53719355
NM_001321523	chr19	+	53836971	53859372
NM_001321522	chr19	+	53836971	53859372
NM_001321524	chr19	+	53836971	53859372
NR_046365	chr19	+	53785542	53787602
NM_173856	chr19	+	53761544	53762855
NM_138374	chr19	+	53836971	53859372
NM_001289953	chr19	+	53949479	53953608
NM_001289952	chr19	+	53948253	53961515
NM_001289951	chr19	+	53935226	53961515
NM_001040185	chr19	+	53898385	53915262
NR_110551	chr19	+	53935226	53953608
